A & N ISLANDS,SOUTH ANDAMAN,SCHEDULED CASTE,2.0-3.0,(1),(2),(3),(4),(5),(6),(7),(8),(9),(10),(11),(12)
A & N ISLANDS,SOUTH ANDAMAN,SCHEDULED CASTE,2.0-3.0,1,FERRARGUNJ,0,0,0,0,0,0,0,0,0,0
A & N ISLANDS,SOUTH ANDAMAN,SCHEDULED CASTE,2.0-3.0,2,PORT BLAIR,0,0,0,0,0,0,0,0,0,0
A & N ISLANDS,SOUTH ANDAMAN,SCHEDULED CASTE,2.0-3.0,3,LITTLE ANDAMAN,0,0,0,0,0,0,0,0,0,0
A & N ISLANDS,SOUTH ANDAMAN,OTHERS,2.0-3.0,(1),(2),(3),(4),(5),(6),(7),(8),(9),(10),(11),(12)
A & N ISLANDS,SOUTH ANDAMAN,OTHERS,2.0-3.0,1,FERRARGUNJ,488,1073,463,1020,2,4,14,29,9,20
A & N ISLANDS,SOUTH ANDAMAN,OTHERS,2.0-3.0,2,PORT BLAIR,225,503,225,503,0,0,0,0,0,0
A & N ISLANDS,SOUTH ANDAMAN,OTHERS,2.0-3.0,3,LITTLE ANDAMAN,391,842,391,842,0,0,0,0,0,0
A & N ISLANDS,SOUTH ANDAMAN,SCHEDULED TRIBES,2.0-3.0,(1),(2),(3),(4),(5),(6),(7),(8),(9),(10),(11),(12)
A & N ISLANDS,SOUTH ANDAMAN,SCHEDULED TRIBES,2.0-3.0,1,FERRARGUNJ,0,0,0,0,0,0,0,0,0,0
A & N ISLANDS,SOUTH ANDAMAN,SCHEDULED TRIBES,2.0-3.0,2,PORT BLAIR,0,0,0,0,0,0,0,0,0,0
A & N ISLANDS,SOUTH ANDAMAN,SCHEDULED TRIBES,2.0-3.0,3,LITTLE ANDAMAN,0,0,0,0,0,0,0,0,0,0
A & N ISLANDS,SOUTH ANDAMAN,ALL SOCIAL GROUPS,2.0-3.0,(1),(2),(3),(4),(5),(6),(7),(8),(9),(10),(11),(12)
A & N ISLANDS,SOUTH ANDAMAN,ALL SOCIAL GROUPS,2.0-3.0,1,FERRARGUNJ,500,1101,473,1043,2,4,14,29,11,25
A & N ISLANDS,SOUTH ANDAMAN,ALL SOCIAL GROUPS,2.0-3.0,2,PORT BLAIR,229,513,229,513,0,0,0,0,0,0
A & N ISLANDS,SOUTH ANDAMAN,ALL SOCIAL GROUPS,2.0-3.0,3,LITTLE ANDAMAN,391,842,391,842,0,0,0,0,0,0
A & N ISLANDS,SOUTH ANDAMAN,INSTITUTIONAL,5.0-7.5,(1),(2),(3),(4),(5),(6),(7),(8),(9),(10),(11),(12)
A & N ISLANDS,SOUTH ANDAMAN,INSTITUTIONAL,5.0-7.5,1,FERRARGUNJ,0,0,0,0,0,0,0,0,0,0
A & N ISLANDS,SOUTH ANDAMAN,INSTITUTIONAL,5.0-7.5,2,PORT BLAIR,1,5,1,5,0,0,0,0,0,0
A & N ISLANDS,SOUTH ANDAMAN,INSTITUTIONAL,5.0-7.5,3,LITTLE ANDAMAN,0,0,0,0,0,0,0,0,0,0
A & N ISLANDS,SOUTH ANDAMAN,SCHEDULED CASTE,5.0-7.5,(1),(2),(3),(4),(5),(6),(7),(8),(9),(10),(11),(12)
A & N ISLANDS,SOUTH ANDAMAN,SCHEDULED CASTE,5.0-7.5,1,FERRARGUNJ,0,0,0,0,0,0,0,0,0,0
A & N ISLANDS,SOUTH ANDAMAN,SCHEDULED CASTE,5.0-7.5,2,PORT BLAIR,0,0,0,0,0,0,0,0,0,0
A & N ISLANDS,SOUTH ANDAMAN,SCHEDULED CASTE,5.0-7.5,3,LITTLE ANDAMAN,0,0,0,0,0,0,0,0,0,0
